Time,Score
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
4.22,1
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.21,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.25,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
3.24,4
