Time,Score
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
3.41,3
