Time,Score
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.4,3
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.3,4
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
3.12,5
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
4.31,1
